code,date,type,titre,demandeur,nb votants,requis,pour,contre,abstentions,demandeur REP,demandeur LAREM,demandeur FI,demandeur PS,demandeur EELV,demandeur MODEM,demandeur ND,demandeur RPS,demandeur UDRL,demandeur PCF,demandeur CDP,demandeur GOV,demandeur COM SPE
VTANR5L15V3003,2020-10-21,scrutin public ordinaire,l'amendement n° 577 de M. Naillet après l'article 10 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",109,51,34,67,8,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3004,2020-10-21,scrutin public ordinaire,l'amendement n° 804 de M. Dharréville après l'article 10 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",92,47,16,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V3005,2020-10-21,scrutin public ordinaire,l'amendement n° 805 de M. Dharréville après l'article 10 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",89,45,18,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V3006,2020-10-21,scrutin public ordinaire,l'amendement n° 456 de M. Brun et les amendements identiques suivants à l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""Président du groupe ""UDI et Indépendants""",170,82,49,114,7,1,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V3007,2020-10-21,scrutin public ordinaire,l'amendement n° 423 de M. Perrut et les amendements identiques suivants à l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""",164,80,46,113,5,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3008,2020-10-21,scrutin public ordinaire,l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La République en Marche""",159,74,144,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3009,2020-10-21,scrutin public ordinaire,l'amendement n° 356 de M. Bothorel après l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""Président du groupe ""de la Gauche démocrate et républicaine""",142,70,29,109,4,0,0,0,1,0,0,0,0,0,1,0,0,0
VTANR5L15V301,2017-11-23,scrutin public ordinaire,l'amendement n° 181 de M. Vallaud à l'article 6 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""Nouvelle Gauche""",48,25,12,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3010,2020-10-21,scrutin public ordinaire,l'amendement n° 1931 rectifié du Gouvernement après l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",133,57,66,47,20,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3011,2020-10-22,scrutin public ordinaire,l'amendement n° 925 de la commission et les amendements identiques suivants après l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La République en Marche""",93,47,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3012,2020-10-22,scrutin public ordinaire,l'amendement n° 462 de M. Le Fur après l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""",118,60,28,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3013,2020-10-22,scrutin public ordinaire,l'amendement n° 979 de M. Nilor et les amendements identiques suivants après l'article 13 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",112,54,30,77,5,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V3014,2020-10-22,scrutin public ordinaire,l'amendement n° 812 de M. Dharréville à l'article 16 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",61,29,10,47,4,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V3015,2020-10-22,scrutin public ordinaire,l'amendement n° 1875 de Mme Fiat à l'article 16 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La France insoumise""",92,41,28,52,12,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3016,2020-10-22,scrutin public ordinaire,l'amendement n° 262 de Mme Bonnivard et les amendements identiques suivants à l'article 16 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""",101,51,36,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3017,2020-10-22,scrutin public ordinaire,l'amendement n° 847 de M. Dharréville et les amendements identiques suivants après l'article 18 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""",83,42,21,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3018,2020-10-22,scrutin public ordinaire,l'amendement n° 2035 de M. Houlié après l'article 18 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Présidente du groupe ""Socialistes et apparentés""",84,43,24,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3019,2020-10-22,scrutin public ordinaire,l'amendement n° 849 de M. Dharréville et l'amendement identique suivant après l'article 18 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",58,29,4,52,2,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V302,2017-11-23,scrutin public ordinaire,l'amendement n° 200 de M. Vallaud et l'amendement identique à l'article 6 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""Nouvelle Gauche""",49,25,7,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3020,2020-10-22,scrutin public ordinaire,l'amendement n° 2522 rectifié du Gouvernement avant l'article 25 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La République en Marche""",128,65,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3021,2020-10-22,scrutin public ordinaire,l'article 25 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La République en Marche""",110,56,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3022,2020-10-23,scrutin public ordinaire,l'article 30 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La République en Marche""",87,44,83,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3023,2020-10-23,scrutin public ordinaire,l'amendement de suppression n° 339 de M. Vatin et les amendements identiques suivants à l'article 33 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""",80,39,16,60,4,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3024,2020-10-23,scrutin public ordinaire,l'article 33 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""",87,41,62,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3025,2020-10-23,scrutin public ordinaire,l'article 35 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""La République en Marche""",65,32,63,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3026,2020-10-23,scrutin public ordinaire,l'amendement n° 1007 de la commission des affaires sociales et les amendements identiques suivants après l'article 35 du projet de loi de financement de la sécurité sociale pour 2021 (première lecture).,"Président du groupe ""Les Républicains""Président du groupe ""UDI et Indépendants""",73,37,73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V3027,2020-10-24,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Philippe Gosselin, du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).","Président du groupe ""La République en Marche""",86,44,18,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3028,2020-10-24,scrutin public ordinaire,l'amendement n° 85 de M. Houlié à l'article 2 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).,"Président du groupe ""Les Républicains""",106,52,44,58,4,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3029,2020-10-24,scrutin public ordinaire,l'article 2 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).,"Président du groupe ""Libertés et Territoires""",108,53,69,35,4,0,0,0,0,0,0,0,1,0,0,0,0,0
VTANR5L15V303,2017-11-23,scrutin public ordinaire,l'amendement n° 284 de M. Vallaud à l'article 6 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""Nouvelle Gauche""",49,25,8,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3030,2020-10-24,scrutin public ordinaire,l'article 3 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).,"Président du groupe ""Libertés et Territoires""",123,60,83,36,4,0,0,0,0,0,0,0,1,0,0,0,0,0
VTANR5L15V3031,2020-10-24,scrutin public ordinaire,l'amendement n° 107 du Gouvernement à l'article 4 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).,"Président du groupe ""UDI et Indépendants""",113,51,75,26,12,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V3032,2020-10-24,scrutin public ordinaire,l'article 4 du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).,"Président du groupe ""Les Républicains""Président du groupe ""Libertés et Territoires""",109,55,75,33,1,1,0,0,0,0,0,0,1,0,0,0,0,0
VTANR5L15V3033,2020-10-24,scrutin public ordinaire,l'ensemble du projet de loi autorisant la prorogation de l'état d'urgence sanitaire et portant diverses mesures de gestion de la crise sanitaire (première lecture).,"Président du groupe ""Les Républicains""Président du groupe ""Libertés et Territoires""Président du groupe ""La France insoumise""",107,54,71,35,1,1,0,1,0,0,0,0,1,0,0,0,0,0
VTANR5L15V3034,2020-10-26,scrutin public ordinaire,l'amendement n° 543 de M. Woerth à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Président du groupe ""Les Républicains""",46,23,13,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3035,2020-10-26,scrutin public ordinaire,l'amendement n° 912 de Mme Manin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Présidente du groupe ""Socialistes et apparentés""",71,36,22,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3036,2020-10-26,scrutin public ordinaire,l'amendement n° 767 de M. Chouat à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Président du groupe ""Les Républicains""Présidente du groupe ""Socialistes et apparentés""",75,38,22,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3037,2020-10-26,scrutin public ordinaire,l'amendement n° 886 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Présidente du groupe ""Socialistes et apparentés""",75,35,17,52,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3038,2020-10-26,scrutin public ordinaire,l'amendement n° 903 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Présidente du groupe ""Socialistes et apparentés""",80,39,20,56,4,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3039,2020-10-26,scrutin public ordinaire,l'amendement n° 907 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Présidente du groupe ""Socialistes et apparentés""",80,38,17,57,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V304,2017-11-23,scrutin public ordinaire,l'amendement n° 56 de M. Dharréville et les amendements identiques suivants à l'article 6 du projet de loi ratifiant diverses ordonnances prises sur le fondement de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""La France insoumise""",52,27,9,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3040,2020-10-26,scrutin public ordinaire,l'amendement n° 915 de M. Potier à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Recherche et enseignement supérieur.,"Présidente du groupe ""Socialistes et apparentés""",84,37,17,56,11,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3041,2020-10-26,scrutin public ordinaire,les crédits de la misson Recherche et enseignement supérieur à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture).,"Président du groupe ""La République en Marche""Président du groupe ""La France insoumise""",87,43,61,24,2,0,1,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3042,2020-10-26,scrutin public ordinaire,l'amendement n° 793 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Plan de relance.,"Président du groupe ""La France insoumise""",76,37,11,61,4,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V3043,2020-10-26,scrutin public ordinaire,l'amendement n° 961 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Plan de relance.,"Présidente du groupe ""Socialistes et apparentés""",74,36,11,59,4,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3044,2020-10-26,scrutin public ordinaire,l'amendement n° 928 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Plan de relance.,"Présidente du groupe ""Socialistes et apparentés""",92,43,15,69,8,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3045,2020-10-26,scrutin public ordinaire,l'amendement n° 957 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Plan de relance.,"Présidente du groupe ""Socialistes et apparentés""",89,44,11,75,3,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3046,2020-10-26,scrutin public ordinaire,l'amendement n° 958 de Mme Rabault à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Plan de relance.,"Présidente du groupe ""Socialistes et apparentés""",98,47,15,78,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V3047,2020-10-26,scrutin public ordinaire,l'amendement n° 797 de M. Ruffin à l'article 33 et État B de la seconde partie du projet de loi de finances pour 2021 (première lecture) - Mission Plan de relance.,"Président du groupe ""La France insoumise""",98,48,12,82,4,0,0,1,0,0,0,0,0,0,0,0,0,0
